word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
mengkritik,1,0,1,1,0,1,0,1,0,0
kritik,0,0,0,0,0,0,1,0,0,0
makhluk,0,0,1,0,0,0,0,0,0,0
menggaok,0,0,0,0,0,0,0,0,0,0
tempayan,0,0,0,0,0,0,0,0,0,0
balapecah,0,0,0,0,0,0,0,0,0,0
buaya,0,0,0,1,0,0,0,0,0,0
ladang kecil,0,0,0,0,0,0,0,0,0,0
bajingan,0,0,0,0,0,1,0,0,0,0
tanaman,0,0,0,0,0,0,0,0,0,0
kroket,0,0,0,0,0,0,0,0,0,0
menyeberang,1,0,0,1,0,1,0,1,0,0
busur silang,0,0,0,0,0,0,0,0,0,0
menyeberang,0,0,0,0,0,0,0,0,0,0
persimpangan,0,0,0,0,0,0,0,0,0,0
selangkangan,0,0,0,0,0,0,0,0,0,0
mendekam,0,0,0,1,0,0,0,0,0,0
berjongkok,0,0,0,0,0,0,0,0,0,0
berjongkok,0,0,0,1,0,1,0,0,0,0
bandar,0,0,0,0,0,0,0,0,0,0
burung gagak,0,0,0,0,0,0,0,0,0,0
kerumunan,0,0,0,0,0,0,0,0,0,0
penuh sesak,0,0,0,0,0,0,0,0,0,0
mahkota,0,0,0,0,0,0,0,0,0,0
terpenting,0,1,0,0,1,0,1,0,1,1
penting,0,0,0,0,0,0,1,0,0,1
menyalibkan,0,0,0,0,0,1,0,0,0,0
silang dgn patung Kristus,0,0,0,0,0,0,0,0,0,0
penyaliban,1,0,1,1,0,1,0,1,0,0
mentah,0,0,1,0,0,1,0,0,0,0
kejam,1,0,1,1,0,1,0,1,0,0
dengan kejam,1,0,0,1,0,1,0,0,0,0
kekejaman,1,0,1,1,0,1,0,1,0,0
pelayaran,0,0,0,0,0,0,0,0,0,0
kapal penjelajah,0,0,0,0,0,0,0,0,0,0
remah,0,0,0,0,0,0,0,0,0,0
runtuh,0,0,0,0,0,1,0,1,0,0
kegentingan,1,0,0,0,0,1,0,0,0,0
perang salib,1,0,0,1,0,1,0,0,0,0
menghancurkan,0,0,0,0,0,0,0,0,0,0
hancur,1,0,1,1,0,1,0,1,0,0
penumpasan,1,0,1,1,0,1,0,0,0,0
Kerak,0,0,0,0,0,0,0,0,0,0
keras,0,0,1,0,0,1,0,0,0,0
kruk,0,0,0,0,0,0,0,0,0,0
inti,0,0,0,0,0,0,0,0,0,0
menangis,0,0,0,0,0,1,0,1,0,0
menangis,0,0,0,0,0,1,0,1,0,0
ruang bawah tanah,0,0,0,1,0,1,0,1,0,0
samar,0,0,0,0,0,0,0,0,0,0
kriptografi,0,0,0,0,0,0,0,0,0,0
kristal,0,0,0,0,0,0,1,0,0,0
kristal,0,0,0,0,0,0,0,0,0,0
kristalisasi,0,0,0,0,0,0,0,0,0,0
anak,0,0,0,0,0,0,0,0,0,0
kubus,0,0,0,0,0,0,0,0,0,1
bilik,0,0,0,0,0,0,0,0,0,0
suami yg istrinya tdk setia,0,0,1,0,0,1,0,0,0,0
gila,0,0,0,0,0,1,0,0,0,0
berpelukan,0,0,0,0,1,0,1,0,0,1
isyarat,0,1,0,0,0,0,0,0,0,0
manset,0,0,0,0,0,0,0,0,0,0
Masakan,0,0,0,0,0,0,0,0,0,0
kuliner,0,0,0,0,0,0,1,0,0,1
menyisihkan,0,0,0,0,0,1,0,0,0,0
berujung,0,0,0,0,0,0,0,0,0,0
puncak,0,0,0,0,0,0,1,0,0,0
kesalahan,0,0,0,0,0,1,0,0,0,0
bersalah,0,0,0,0,0,1,0,0,0,0
pelaku,0,0,0,0,0,1,0,0,0,0
kultus,0,0,0,1,0,1,0,0,0,0
mengolah,0,1,0,0,0,0,1,0,0,1
dibudidayakan,0,0,0,0,0,0,1,0,0,0
penanaman,0,0,0,0,0,0,1,0,0,0
budaya,0,0,0,0,0,0,1,0,0,0
gorong-gorong,0,0,0,0,0,0,0,0,0,0
rumit,0,0,0,0,0,1,0,1,0,0
gumpalan,0,0,0,0,0,0,0,0,0,0
licik,0,0,0,0,0,1,1,0,0,0
cangkir,0,0,0,0,0,0,0,0,0,0
lemari,0,0,0,0,0,0,0,0,0,0
bekam,0,0,1,1,0,1,0,1,0,0
bajingan,1,0,1,1,0,1,0,0,0,0
dapat disembuhkan,0,0,0,0,0,0,1,0,0,1
pendeta pembantu,0,0,0,0,0,0,0,0,0,0
kuratif,0,0,0,0,0,0,0,0,0,0
kurator,0,0,0,0,0,0,0,0,0,0
mengendalikan,0,0,0,0,0,0,0,0,0,0
dadih,0,0,0,0,0,0,0,0,0,0
jam malam,0,0,0,0,0,0,0,0,0,0
rasa ingin tahu,0,1,0,0,0,0,1,0,1,0
keriting,0,0,0,0,0,0,1,0,0,0
keriting,0,0,0,0,0,0,0,0,0,0
mata uang,0,0,0,0,0,0,0,0,0,0
saat ini,0,0,0,0,0,0,0,0,0,0
kurikulum,0,0,0,0,0,0,0,0,0,0
kari,0,0,0,0,0,0,0,0,0,0
menyumpahi,1,0,1,1,0,1,0,1,0,0
dikutuk,1,0,0,1,0,1,0,1,0,0
kutuk,1,0,1,0,0,1,0,0,0,0
sepintas lalu,0,0,0,0,0,1,0,0,0,0
singkat,0,0,0,0,0,0,0,0,0,0
mengurangi,0,0,0,0,0,0,0,0,0,0
pembatasan,0,0,0,0,0,0,0,0,0,0
tirai,0,0,0,0,0,0,0,0,0,0
lengkungan,0,0,0,0,0,0,0,0,0,0
melengkung,0,0,0,0,0,0,0,0,0,0
lengkung,0,0,0,0,0,0,0,0,0,0
lengkung,0,0,0,0,0,0,0,0,0,0
bantalan,0,0,0,0,0,0,1,0,0,0
puncak gigi,0,0,0,0,0,0,0,0,0,0
degil,1,0,0,0,0,0,0,0,0,0
pemelihara,0,0,0,0,0,0,0,0,0,1
hak asuh,0,0,0,0,0,0,0,0,0,1
kebiasaan,0,0,0,0,0,0,0,0,0,0
biasa,0,0,0,0,0,0,0,0,0,0
pelanggan,0,0,0,0,0,0,1,0,0,0
memotong,0,0,0,0,0,0,0,0,0,0
Yg berhubung dgn kulit,0,0,0,0,0,0,0,0,0,0
imut,0,0,0,0,0,0,1,0,0,0
kutikula,0,0,0,0,0,0,0,0,0,0
alat makan,0,0,0,0,0,0,0,0,0,0
pemotong,0,0,0,1,0,1,0,0,0,0
pemotong,0,0,0,0,0,0,1,0,0,0
kejam,1,0,0,1,0,1,0,0,0,0
pemotongan,1,0,1,1,0,1,0,1,0,0
stek,0,0,0,0,0,0,0,0,0,0
cwt,0,0,0,0,0,0,0,0,0,0
sianida,0,0,0,1,0,1,0,0,0,0
siklus,0,0,0,0,0,0,0,0,0,0
berhubung dgn putaran,0,0,0,0,0,0,0,0,0,0
pengendara sepeda,0,0,0,0,0,0,0,0,0,0
topan,0,0,0,1,0,1,0,0,1,0
silinder,0,0,0,0,0,0,0,0,0,0
berbentuk silinder,0,0,0,0,0,0,0,0,0,0
simbal,0,0,0,0,0,0,0,0,0,0
sinis,0,0,0,0,0,0,0,0,0,0
kista,0,0,0,1,0,1,0,1,0,0
kistik,0,0,1,0,0,0,0,0,0,0
sitomegalovirus,0,0,0,0,0,1,0,1,0,0
sitoplasma,0,0,0,0,0,0,0,0,0,0
raja,0,0,0,0,0,0,0,0,0,0
colek,0,0,0,0,0,0,0,0,0,0
mencoba-coba,0,0,0,0,0,0,0,0,0,0
mencoba-coba,1,0,1,0,0,1,0,0,0,0
ayah,0,0,0,0,0,0,0,0,0,0
ayah,0,0,0,0,0,0,0,0,0,0
daemon,1,0,1,1,0,1,0,1,1,0
gila,0,0,1,0,0,1,0,0,0,0
belati,0,0,0,1,0,1,0,0,0,0
harian,0,1,0,0,0,0,0,0,0,0
halus,0,0,0,0,0,0,0,0,0,0
susu,0,0,0,0,0,0,0,0,0,0
dak,0,0,0,0,0,0,0,0,0,0
lembah,0,0,0,0,0,0,0,0,0,0
bendungan,0,0,0,0,0,0,0,0,0,0
kerusakan,1,0,1,0,0,1,0,1,0,0
ganti rugi,0,0,0,0,0,1,0,1,0,0
wanita cantik,1,0,1,0,0,0,1,0,0,1
Sial,1,0,1,0,0,1,0,0,0,0
kutukan,1,0,0,1,0,1,0,1,0,0
terkutuk,0,0,0,0,0,1,0,0,0,0
lembap,0,0,0,0,0,0,0,0,0,0
dibasahi,0,0,0,0,0,0,0,0,0,0
peredam,0,0,0,0,0,1,0,0,0,0
gadis,0,0,0,0,0,0,0,0,0,0
menari,0,0,0,0,1,0,1,0,0,1
penari,0,0,0,0,0,0,0,0,0,0
ketombe,0,0,0,0,0,1,0,0,0,0
pesolek,0,0,1,0,0,1,0,0,0,0
bahaya,0,0,0,1,0,1,0,1,0,0
berbahaya,0,0,0,1,0,1,0,0,0,0
menjuntai,0,0,0,0,0,0,0,0,0,0
lembab,0,0,1,0,0,0,0,0,0,0
rapi,0,0,0,0,0,0,0,0,0,0
berani,0,1,0,0,0,0,0,0,0,1
berani,0,0,0,0,0,0,1,0,0,0
gelap,0,0,0,0,0,0,0,1,0,0
menggelapkan,0,0,0,1,0,1,0,1,0,0
digelapkan,0,0,0,1,0,1,0,1,0,0
secara gelap,0,0,0,0,0,0,0,0,0,0
kegelapan,1,0,0,1,0,1,0,1,0,0
sayang,0,0,0,0,1,0,1,0,0,1
menisik,0,0,0,0,0,0,0,0,0,0
anak panah,0,0,0,1,0,0,0,0,0,0
berlari,0,0,0,0,0,0,0,0,0,0
dasbor,0,0,0,0,0,0,0,0,0,0
putus asa,1,0,0,1,0,1,0,1,0,0
gagah,0,0,0,0,0,0,1,0,0,0
pengecut,1,0,1,1,0,1,0,0,0,0
data,0,0,0,0,0,0,0,0,0,0
basis data,0,0,0,0,0,0,0,0,0,0
tanggal,0,0,0,0,0,0,0,0,0,0
anak perempuan,0,0,0,0,1,0,1,0,0,0
Fajar,0,1,0,0,1,0,1,0,1,1
hari,0,0,0,0,0,0,0,0,0,0
fajar,0,0,0,0,0,0,0,0,0,0
melamun,0,0,0,0,0,0,0,0,0,0
linglung,0,0,0,0,0,0,0,0,0,0
linglung,0,0,0,0,0,1,0,0,0,0
mempesona,0,0,0,0,0,0,0,0,0,0
diaken,0,0,0,0,0,0,0,0,0,1
menonaktifkan,0,0,0,0,0,1,0,0,0,0
jalan buntu,0,0,0,0,0,1,0,0,0,0
mematikan,1,0,1,1,0,1,0,1,0,0
memekakkan telinga,0,0,0,0,0,0,0,0,0,0
ketulian,0,0,0,0,0,0,0,0,0,0
Sepakat,0,1,0,0,1,0,1,0,1,1
pedagang,0,0,0,0,0,0,0,0,0,0
berurusan,0,0,0,0,0,0,0,0,0,0
transaksi,0,0,0,0,0,0,0,0,0,1
dekan,0,0,0,0,0,0,0,0,0,0
terhormat,0,0,0,0,0,0,1,0,0,0
kelangkaan,0,0,0,0,0,0,0,0,0,0
kematian,1,1,1,1,0,1,0,1,1,0
bencana,0,0,0,1,0,1,0,1,0,0
belum pasti,0,0,0,0,0,0,0,0,0,0
perdebatan,0,0,0,0,0,0,1,0,0,0
penyelewengan,0,0,1,1,0,1,0,0,0,0
surat hutang,0,1,0,0,0,0,0,0,0,0
debet,0,0,0,0,0,0,0,0,0,0
serpihan,0,0,1,0,0,1,0,0,0,0
utang,0,0,0,0,0,1,0,1,0,0
pengutang,0,0,0,0,0,1,0,0,0,0
debut,0,0,0,0,0,0,0,0,0,0
dasawarsa,0,0,0,0,0,0,0,0,0,0
botol,0,0,0,0,0,0,0,0,0,0
membusuk,0,0,0,1,0,1,0,1,0,0
busuk,0,0,1,0,0,1,0,1,0,0
almarhum,0,0,0,0,0,1,0,1,0,0
penipuan,1,0,1,1,0,1,0,1,1,0
bohong,0,0,1,0,0,1,0,1,0,0
menipu,1,0,1,0,0,1,0,1,0,0
ditipu,1,0,0,0,0,1,0,0,0,0
menipu,0,0,0,0,0,1,0,0,0,1
kesopanan,0,0,0,0,0,0,1,0,0,0
baik,0,0,0,0,0,0,1,0,0,0
penipuan,0,0,0,0,0,1,0,0,0,0
menipu,0,0,0,0,0,1,0,0,0,0
pasti,0,0,0,0,0,0,0,0,0,0
gugur,0,0,0,0,0,0,0,0,0,0
desimal,0,0,0,0,0,0,0,0,0,0
menguraikan,0,0,0,0,0,0,0,0,0,0
keputusan,0,0,0,0,0,0,0,0,0,0
penentu,0,0,0,0,0,0,0,0,0,0
Kartu,0,0,0,0,0,0,0,0,0,0
pernyataan,0,0,0,0,0,0,0,0,0,0
yg menerangkan,0,0,0,0,0,0,1,0,0,0
menyatakan,0,0,0,0,0,0,0,0,0,0
deklinasi,0,0,0,0,0,1,0,0,0,0
menolak,0,0,0,0,0,1,0,0,0,0
menolak,0,0,0,0,0,1,0,0,0,0
membusuk,0,0,1,0,0,0,0,0,0,0
terurai,0,0,0,0,0,0,0,1,0,0
penguraian,0,0,1,1,0,1,0,1,0,0
menghias,0,0,0,0,0,0,0,0,0,0
dekorasi,0,0,0,0,0,0,0,0,0,0
sopan santun,0,0,0,0,0,0,0,0,0,0
umpan,0,0,0,0,0,0,0,0,1,0
mengurangi,0,0,0,0,0,1,0,0,0,0
menurun,0,0,0,0,0,0,0,0,0,0
menurun,0,0,0,0,0,0,0,0,0,0
dekrit,0,0,0,0,0,0,0,0,0,0
pengurangan,0,0,0,0,0,1,0,0,0,0
jompo,0,0,0,0,0,1,0,0,0,0
mengutuk,1,0,0,0,0,1,0,0,0,0
dedikasi,0,0,0,0,0,0,1,0,0,0
menyimpulkan,0,0,0,0,0,0,0,0,0,0
mengurangi,0,0,0,0,0,1,0,0,0,0
deduksi,0,0,0,0,0,0,0,0,0,0
akta,0,0,0,0,0,0,0,0,0,1
memperdalam,0,0,0,0,0,0,0,0,0,0
rusa,0,0,0,0,0,0,0,0,0,0
fitnah,0,0,1,1,0,1,0,0,0,0
memfitnah,1,0,0,0,0,1,0,0,0,0
bawaan,0,0,1,1,0,1,0,1,0,0
mengalahkan,0,0,0,0,0,1,0,0,0,0
dikalahkan,0,0,0,0,0,1,0,1,0,0
cacat,1,0,0,0,0,1,0,0,0,0
penyeberangan,0,0,0,1,0,1,0,0,0,0
cacat,0,0,1,0,0,1,0,0,0,0
membela,0,0,0,1,0,0,1,0,0,0
terdakwa,1,0,0,1,0,0,0,1,0,0
membela,0,0,0,0,0,0,1,0,0,1
pembela,0,0,0,0,0,0,1,0,0,1
membela,0,0,0,0,0,0,1,0,0,0
pertahanan,1,1,0,1,0,0,1,0,0,0
tak berdaya,0,0,0,1,0,1,0,1,0,0
dapat dipertahankan,0,0,0,0,0,0,0,0,0,0
defensif,0,0,0,0,0,0,0,0,0,0
menunda,0,0,0,0,0,0,0,0,0,0
rasa hormat,0,0,0,0,0,0,1,0,0,1
penangguhan,0,0,0,0,0,1,0,0,0,0
menunda,0,0,0,0,0,0,0,0,0,0
tantangan,1,0,1,1,0,1,0,0,0,0
menentang,1,0,0,0,0,1,0,0,0,0
kekurangan,0,0,0,0,0,1,0,0,0,0
defisit,0,0,0,0,0,1,0,0,0,0
mendefinisikan,0,0,0,0,0,0,0,0,0,0
ditentukan,0,0,0,0,0,0,0,0,0,0
definisi,0,0,0,0,0,0,0,0,0,0
definitif,0,0,0,0,0,0,1,0,0,1
menurunkan,1,0,0,0,0,1,0,1,0,0
deflasi,0,0,0,1,0,1,0,0,0,0
membelokkan,0,0,0,0,0,0,0,0,0,0
defleksi,0,0,0,0,0,0,0,0,0,0
pemetikan bunga,0,0,0,0,0,0,0,0,0,0
merusak bentuk,0,0,1,0,0,1,0,0,0,0
cacat,0,0,1,0,0,1,0,1,0,0
kelainan bentuk,0,0,1,1,0,1,0,1,0,0
menipu,1,0,1,0,0,1,0,0,0,0
membiayai,0,0,0,0,0,0,0,0,0,0
cekatan,0,0,0,0,0,0,0,0,0,0
mati,0,0,0,0,0,1,0,1,0,0
menentang,1,0,0,1,0,1,0,1,1,0
kemerosotan,1,0,1,0,0,1,0,1,0,0
merosot,0,0,0,0,0,1,0,0,0,0
degenerasi,0,0,0,0,0,0,0,0,0,0
degradasi,0,0,0,0,0,1,0,0,0,0
menurunkan,0,0,1,0,0,1,0,0,0,0
merendahkan,0,0,1,1,0,1,0,1,0,0
derajat,0,0,0,0,0,0,1,0,0,0
kering sekali,0,0,0,0,0,0,0,0,0,0
menunda,1,0,1,1,0,1,0,1,0,0
terlambat,0,0,0,0,0,1,0,0,0,0
lezat,0,0,0,0,0,0,1,0,0,0
melimpahkan,0,0,0,0,0,0,1,0,0,1
delegasi,0,0,0,0,0,0,0,0,0,0
merusak,1,0,1,1,0,1,0,0,0,0
penghapusan,0,0,0,0,0,1,0,0,0,0
disengaja,0,0,0,0,0,0,1,0,0,0
pertimbangan,0,0,0,0,0,0,0,0,0,0
konsultatif,0,0,0,0,0,0,0,0,0,0
kelezatan,0,0,0,0,0,0,0,0,0,0
lezat,0,0,0,0,1,0,1,0,0,0
sukacita,0,1,0,0,1,0,1,0,0,0
senang sekali,0,1,0,0,1,0,1,0,1,0
menyenangkan,0,1,0,0,1,0,1,0,0,1
menggambarkan,0,0,0,0,0,0,0,0,0,0
penggambaran,0,0,0,0,0,0,0,0,0,0
kejahatan,0,0,0,0,0,1,0,0,0,0
nakal,1,0,1,0,0,1,0,0,0,0
mengigau,0,0,0,0,0,1,0,1,0,0
igauan,0,0,1,0,0,1,0,1,0,0
pembebasan,0,1,0,0,1,0,1,0,0,1
pengiriman,0,1,0,0,0,0,1,0,0,0
dell,0,0,0,0,0,0,0,0,0,0
delta,0,0,0,0,0,0,0,0,0,0
membanjiri,0,0,0,1,0,1,0,1,1,0
khayalan,1,0,0,1,0,1,0,1,0,0
berkhayal,1,0,0,1,0,1,0,0,0,0
menggali,0,0,0,0,0,0,0,0,0,0
tuntutan,1,0,0,0,0,1,0,0,0,0
menuntut,0,0,0,0,0,1,0,0,0,0
sikap,0,0,0,0,0,0,0,0,0,0
gila,0,0,0,1,0,1,0,0,0,0
demensia,0,0,0,1,0,1,0,1,0,0
kematian,0,0,0,1,0,1,0,1,0,0
demokrasi,0,0,0,0,0,0,1,0,0,0
demokrat,0,0,0,0,0,0,0,0,0,0
menghancurkan,1,0,0,0,0,1,0,1,0,0
pembongkaran,0,0,0,0,0,1,0,0,0,0
setan,1,0,1,1,0,1,0,1,0,0
jahat,1,0,1,1,0,1,0,1,0,0
dapat dibuktikan,0,0,0,0,0,0,1,0,0,0
mendemonstrasikan,0,0,0,0,0,0,0,0,0,0
didemonstrasikan,0,0,0,0,0,0,0,0,0,0
mendemonstrasikan,0,0,0,0,0,0,0,0,0,0
demonstrasi,0,0,0,0,0,0,0,0,0,0
demonstratif,0,0,0,0,1,0,1,1,0,0
demonstran,0,0,0,0,0,0,0,0,0,0
terdemoralisasi,0,0,0,1,0,1,0,1,0,0
demo,0,0,0,0,0,0,0,0,0,0
sarang,0,0,0,0,0,0,0,0,0,0
penyangkalan,0,0,0,0,0,1,0,0,0,0
ditolak,0,0,0,0,0,1,0,1,0,0
denominasi,0,0,0,0,0,0,0,0,0,0
denominasi,0,0,0,0,0,0,0,0,0,0
penyebut,0,0,0,0,0,0,0,0,0,0
menunjukkan,0,0,0,0,0,0,0,0,0,0
mencela,1,0,1,0,0,1,0,0,0,0
padat,0,0,0,0,0,0,0,0,0,0
kepadatan,0,0,0,0,0,0,0,0,0,0
lekuk,0,0,0,0,0,0,0,0,0,0
kedokteran gigi,0,0,0,1,0,0,0,0,0,0
pengaduan,1,0,1,1,0,1,0,0,0,0
membantah,1,0,0,0,0,1,0,0,0,0
menyangkal,0,1,0,0,0,1,0,0,0,0
deodoran,0,0,0,0,0,0,0,0,0,0
berangkat,0,1,0,0,0,0,0,1,0,0
almarhum,0,0,0,0,0,1,0,1,0,0
departemen,0,0,0,0,0,0,0,0,0,0
keberangkatan,0,0,0,0,0,1,0,1,0,0
bergantung,0,1,0,0,0,0,0,0,0,1
bergantung,0,0,0,0,0,0,0,0,0,0
ketergantungan,0,0,0,1,0,1,0,1,0,0
ketergantungan,0,0,0,0,0,1,0,0,0,0
bergantung,0,0,0,0,0,1,1,0,0,1
menggambarkan,0,0,0,0,0,0,0,0,0,0
menggambarkan,0,0,0,0,0,0,0,0,0,0
penipisan,0,0,0,0,0,0,0,0,0,0
tercela,1,0,1,1,0,1,0,1,0,0
menyayangkan,1,0,1,0,0,1,0,1,0,0
menyebarkan,0,0,0,0,0,0,0,0,0,0
mengusir,0,0,0,1,0,1,0,1,0,0
deportasi,1,0,0,1,0,1,0,1,0,0
menyetorkan,0,0,0,0,0,0,0,0,0,0
penyimpan,0,0,0,0,0,0,0,0,0,0
endapan,0,0,0,0,0,0,0,0,0,0
tempat penyimpanan,0,0,0,0,0,0,0,0,0,1
depot,0,0,0,0,0,0,0,0,0,0
bejat,1,1,1,1,0,1,0,1,0,0
kebejatan,1,0,1,0,0,1,0,0,0,0
terdepresiasi,1,0,1,0,0,1,0,0,0,0
disusutkan,1,0,1,1,0,1,0,1,0,0
depresiasi,0,0,0,1,0,1,0,0,0,0
menekan,0,0,0,1,0,1,0,1,0,0
murung,1,0,0,1,0,1,0,1,0,0
muram,0,0,1,0,0,1,0,1,0,0
depresi,0,0,0,0,0,1,0,1,0,0
depresif,0,0,0,0,0,1,0,1,0,0
perampasan,1,0,1,1,0,1,0,1,0,0
kedalaman,0,0,0,0,0,0,1,0,0,1
wakil,0,0,0,0,0,0,0,0,0,1
menggelincirkan,0,0,0,0,0,0,0,0,0,0
gila,1,0,1,1,0,1,0,0,0,0
lalai,0,0,0,0,0,1,0,0,0,0
ejekan,1,0,1,0,0,1,0,0,0,0
penurunan,0,0,0,0,0,0,0,0,0,0
turunan,0,0,0,0,0,0,0,0,0,0
memperoleh,0,0,0,0,0,0,0,0,0,0
yg berhubung dgn kulit,0,0,0,0,0,0,0,0,0,0
dermatolog,0,0,0,0,0,0,0,0,0,1
dermatologi,0,0,0,0,0,0,0,0,0,0
penghinaan,1,0,1,1,0,1,0,1,0,0
menghina,1,0,1,1,0,1,0,1,0,0
turun,0,0,0,0,0,0,0,0,0,0
keturunan,0,0,0,0,0,0,0,0,0,0
keturunan,0,0,0,0,0,0,0,0,0,0
menurun,0,0,0,0,0,0,0,0,0,0
turun,0,0,0,1,0,0,0,1,0,0
menggambarkan,0,0,0,0,0,0,0,0,0,0
keterangan,0,0,0,0,0,0,0,0,0,0
deskriptif,0,0,0,0,0,0,1,0,0,0
penodaan,1,0,1,1,0,1,0,1,0,0
gurun,1,0,1,1,0,1,0,1,0,0
sepi,1,0,1,1,0,1,0,1,0,0
desersi,0,0,0,0,0,1,0,0,0,0
layak,1,1,0,0,0,0,1,0,0,1
pantas,0,0,0,0,0,0,1,0,0,0
pantas,0,0,0,0,0,0,0,0,0,0
rancangan,0,0,0,0,0,0,0,0,0,0
menunjuk,0,0,0,0,0,0,0,0,0,0
penamaan,0,0,0,0,0,0,0,0,0,1
dirancang,0,0,0,0,0,0,0,0,0,0
perancang,0,0,0,0,0,0,1,0,0,0
merancang,0,0,0,0,0,0,0,0,0,0
keinginan,0,0,0,0,0,0,0,0,0,0
diinginkan,0,0,0,0,0,0,1,0,0,0
menginginkan,0,0,0,0,0,0,1,0,0,0
berhasrat,0,0,0,0,0,0,1,0,0,0
berhenti,1,0,1,0,0,1,0,0,0,0
meja,0,0,0,0,0,0,0,0,0,0
kesedihan,0,0,0,1,0,1,0,1,0,0
putus asa,1,0,1,1,0,1,0,1,0,0
berputus asa,0,0,0,1,0,1,0,1,0,0
pengiriman,0,0,0,0,0,0,0,0,0,0
putus asa,0,0,0,0,0,1,0,0,0,0
keputusasaan,0,0,0,0,0,0,0,0,0,0
tercela,1,0,1,0,0,1,0,0,0,0
membenci,1,0,1,0,0,1,0,0,0,0
lalim,0,0,0,1,0,1,0,0,0,0
despotisme,1,0,1,1,0,1,0,1,0,0
hidangan penutup,0,0,0,0,0,0,0,0,0,0
tujuan,0,1,0,1,1,0,1,1,1,0
ditakdirkan,0,1,0,0,0,0,0,0,0,0
takdir,0,0,0,0,0,0,0,0,0,0
miskin,0,0,0,1,0,1,0,1,0,0
hancur,1,0,0,1,0,1,0,1,0,0
perusak,1,0,0,1,0,1,0,0,0,0
menghancurkan,1,0,0,1,0,1,0,1,0,0
penghancuran,1,0,0,0,0,1,0,0,0,0
destruktif,1,0,1,1,0,1,0,0,0,0
melepaskan,0,0,0,0,0,0,0,0,0,0
terpisah,0,0,0,0,0,0,0,0,0,0
detasemen,0,0,0,0,0,1,0,0,0,0
detail,0,0,0,0,0,0,0,0,0,0
detail,0,0,0,0,0,0,0,0,0,0
menahan,0,0,0,0,0,1,0,0,0,0
tahanan,1,1,0,1,0,1,0,1,0,0
mendeteksi,0,0,0,0,0,0,1,0,0,0
terdeteksi,0,0,0,0,0,0,0,0,0,0
deteksi,0,0,0,0,0,0,1,0,0,0
detektif,0,0,0,0,0,0,0,0,0,0
detektor,0,0,0,0,0,0,0,0,0,0
penahanan,0,0,0,0,0,1,0,1,0,0
menghalangi,0,0,0,0,0,0,0,0,0,0
deterjen,0,0,0,0,0,0,0,0,0,0
memburuk,0,0,0,1,0,1,0,1,0,0
memburuk,0,0,1,0,0,1,0,1,0,0
kemerosotan,1,0,1,1,0,1,0,1,0,0
ditentukan,0,0,0,0,0,0,0,0,0,0
tentu,0,1,0,0,0,0,0,0,0,1
penentuan,0,0,0,0,0,0,1,0,0,1
bertekad,0,0,0,0,0,0,1,0,0,0
benci,1,0,1,0,0,1,0,0,0,0
meledakkan,0,0,0,1,0,1,0,0,1,0
ledakan,1,0,0,0,0,0,0,0,0,0
jalan memutar,0,0,0,0,0,0,0,0,0,0
mengurangi,1,0,0,0,0,1,0,0,0,0
kerugian,0,0,0,0,0,1,0,0,0,0
merugikan,0,0,0,0,0,1,0,0,0,0
sisa-sisa,0,0,0,0,0,1,0,0,0,0
jus,0,0,0,0,0,0,0,0,0,0
menghancurkan,1,0,0,1,0,1,0,1,0,0
merusak,1,0,1,1,0,1,0,1,0,1
penghancuran,1,0,0,1,0,1,0,1,1,0
mengembangkan,0,1,0,0,0,0,1,0,0,0
mengembangkan,0,0,0,0,0,0,0,0,0,0
perkembangan,0,0,0,0,0,0,0,0,0,0
menyimpang,0,0,0,0,0,0,0,0,0,0
menyimpang,0,0,0,0,0,0,0,0,0,0
deviasi,0,0,0,0,0,0,0,1,0,0
perangkat,0,0,0,0,0,0,0,0,0,0
setan,1,1,1,1,0,1,0,1,0,0
jahat,0,0,1,1,0,1,0,0,0,0
licik,0,0,0,0,0,1,0,0,0,0
merancang,0,0,0,0,0,0,0,0,0,0
tanpa,0,0,0,0,0,0,0,0,0,0
devolusi,0,0,0,0,0,1,0,0,0,0
menyerahkan,0,0,0,0,0,0,0,0,0,0
mendedikasikan,0,0,0,0,0,0,0,0,0,0
pemuja,0,0,0,0,0,0,0,0,0,0
kebaktian,0,0,0,0,0,0,1,0,0,1
melahap,0,0,0,0,0,1,0,0,0,0
taat,0,1,0,0,1,0,1,0,0,1
embun,0,0,0,0,0,0,0,0,0,0
terampil,0,0,0,0,0,0,0,0,0,0
ketangkasan,0,0,0,0,0,0,1,0,0,0
dekstrosa,0,0,0,0,0,0,0,0,0,0
kejam,1,0,1,1,0,1,0,0,0,0
diagnosa,0,1,0,1,0,1,0,0,0,1
diagnostik,0,0,0,0,0,0,0,0,0,0
diagnostik,0,0,0,0,0,0,0,0,0,0
diagram,0,0,0,0,0,0,0,0,0,0
panggil,0,0,0,0,0,0,0,0,0,0
dialek,0,0,0,0,0,0,0,0,0,0
dialektika,0,0,0,0,0,0,0,0,0,0
dialog,0,0,0,0,0,0,0,0,0,0
diameter,0,0,0,0,0,0,0,0,0,0
berlian,0,0,0,0,1,0,1,0,0,0
berlian,0,0,0,0,0,0,0,0,0,0
popok,0,0,1,0,0,0,0,0,0,0
